age,income,loan_amount,education,marital_status,employment_status,credit_score,income_2,default
35,8721.93352445619,7230.123333884676,HighSchool,Divorced,Salaried,663.7416403649961,9294.64209026819,0
42,30953.725933318798,11933.22972220377,HighSchool,Single,Salaried,699.720002104429,27763.945227516346,0
60,468.7716082228078,1870.440615291526,HighSchool,Married,Self-Employed,636.6242581179561,-1332.239200626761,0
48,14163.183367893345,-7821.330551598796,PostGradute,Married,Salaried,709.7630084515733,20121.49697909118,1
36,64815.68428056429,9758.95515973843,PostGradute,Single,Salaried,566.0433072242693,60132.6892113982,0
52,240241.77204430694,93684.24310787731,HighSchool,Single,Salaried,730.1739938177412,223125.4368385111,1
35,5222.385485554639,2673.5991584784665,HighSchool,Divorced,,560.5916959277333,686.8880899883006,0
39,25665.962836070965,22683.68065895905,Graduate,Divorced,Self-Employed,717.609365584876,27732.170372675497,0
29,80489.64094508742,11959.168140453365,Graduate,Single,Self-Employed,556.6768765847899,87747.7711538953,0
21,11410.043063078187,-2483.6179481778204,PostGradute,Divorced,Unemployed,749.0292059204894,8219.627493434356,0
36,40493.595617380786,17783.648697678313,Graduate,Married,Salaried,658.0438106789945,49212.04346329556,0
40,66038.68412840678,25203.276576801465,HighSchool,Married,Unemployed,602.7557883708074,62682.546084187314,0
56,47853.74185823829,10881.911021613163,Graduate,Married,Self-Employed,743.2559883427571,44061.9936154282,0
43,10414.270031672502,-4330.711178008609,PostGradute,married,Salaried,595.5564963803679,5342.171171930117,0
37,21955.068526149535,-11682.94456087851,Graduate,Married,Unemployed,638.6323060256726,19867.246098596308,0
48,76575.66874469937,13017.663078068994,Graduate,Single,Unemployed,780.2356145489679,68966.1821067042,0
17,40397.21675980883,33685.22557795595,HighSchool,Divorced,Unemployed,669.7769077255455,34195.45180176497,0
42,262.1667917122488,2819.229992686078,Graduate,Married,Salaried,548.6992601108994,-8011.192885901676,0
47,71562.65334138118,14909.650314973765,Graduate,Single,,636.3353891313507,76815.1040975602,0
25,1797.4938655777103,3557.824303996972,HighSchool,Married,,631.9120268745471,7029.548879968717,1
51,68468.6730676522,11743.41133698056,HighSchool,Married,Salaried,659.4258438282085,66403.24125238205,0
43,11312.453432593607,-3262.5717040168975,HighSchool,Divorced,Salaried,647.7778514069355,10026.750952543522,0
35,158591.8359779893,42216.337837834464,HighSchool,Married,Salaried,677.2925248916797,150634.34269025587,0
46,22938.60706448017,13058.247190494934,HighSchool,Single,,573.5972874604033,17907.1320667943,0
62,19795.417215167818,9835.714335759794,HighSchool,Married,Self-Employed,622.6048479907248,13136.388854486599,0
41,,,Graduate,Married,Salaried,665.592181601595,,1
42,,,HighSchool,Single,Salaried,611.8929096281712,,0
35,104636.78060883195,32787.31446218735,HighSchool,Married,Salaried,704.7971791728974,101033.6201435348,0
31,280437.31153545284,112000.0792832583,PostGradute,Divorced,Self-Employed,612.8931578732619,258103.25114056424,0
48,22967.788413439004,15690.288386872668,Graduate,Single,Salaried,657.166454466833,20242.254982893704,0
31,29765.703025518476,-963.0866100572148,Graduate,Married,,644.7521517445389,22510.618852055315,0
40,64019.468562245485,12839.941571554093,HighSchool,Single,Self-Employed,599.2659563216339,63238.773895857885,0
35,108663.78397315071,40002.959077780324,Graduate,Single,Self-Employed,653.0245497605788,108206.98403737911,0
44,44952.551433930836,1096.1383547885853,HighSchool,Single,Salaried,584.403392255796,50003.42080830339,0
43,24840.029972796572,8939.452421369006,Graduate,Single,Salaried,627.8194386612699,20453.12980942745,0
50,26604.322157516865,-8491.637952429062,HighSchool,Divorced,Salaried,651.5137077247653,19634.610589479176,0
34,59473.61343779221,-1091.4028388956958,Graduate,Single,Salaried,578.6330905463321,54406.96472604126,0
37,161.17266761173124,-20725.69518784946,HighSchool,Married,Salaried,681.1750820460261,-3343.450575837417,0
30,48325.19594462926,20867.698552411053,Graduate,Single,,663.0187334254731,48065.10302812998,0
35,21963.480586487476,2886.583134553509,Graduate,married,Salaried,676.6000388144363,13851.39509653359,0
43,79041.8744055398,12960.250789117643,HighSchool,Married,Salaried,650.1234538070026,66317.8053738591,0
47,4880.125449492802,-9936.48895020341,HighSchool,Married,Salaried,592.4658209354112,2903.877690231289,0
30,44361.14946889184,8163.329076833896,Graduate,Single,Salaried,649.9963574043762,45775.622317444366,1
48,32789.95809468057,18318.35472940928,PostGradute,Married,,681.1548541824712,26013.176734493445,0
53,51406.599823732235,12534.679674910178,Graduate,Single,Salaried,590.4845605266868,53081.836310577666,0
44,3352.608925534093,4504.983186596464,HighSchool,Divorced,Salaried,594.4586991706027,5011.667149392057,0
58,43373.098354407215,-1877.250037981823,HighSchool,Married,Self-Employed,637.6957807024445,48938.42137038372,0
32,41218.01603014403,13488.904738206793,PostGradute,Married,Salaried,631.4335232483836,35145.84189645138,1
27,41124.0946550342,22922.621570669813,Graduate,Married,Salaried,649.1918082690617,31035.53058829817,0
22,46252.406635370586,12221.854677581705,Graduate,Single,Salaried,635.4151027148026,46932.4951046776,0
54,56422.8528911877,12489.694648235312,PostGradute,Married,Salaried,657.9999772898594,55001.08293585211,0
46,81734.96550579964,40848.13567837017,PostGradute,Married,Salaried,711.0909009724679,78660.70726648226,0
39,15723.259306312464,-582.3818481042792,Graduate,Married,Salaried,676.9194194298678,9697.957819725429,0
42,87162.58444056155,18956.854884413842,HighSchool,Married,Unemployed,652.8075827168209,86680.20825516178,0
28,34483.23081298047,3054.8853623423424,HighSchool,Single,Salaried,594.6644226527114,29591.940236956092,0
64,4009.4593731684563,-860.4703884456148,Graduate,Single,Self-Employed,613.9006706112231,4819.288797893194,0
41,3016.75130375288,3518.817108619548,HighSchool,Divorced,Self-Employed,692.0867089523423,568.0731798105276,0
41,20341.175418012743,-4091.039558049026,HighSchool,Married,Self-Employed,626.5757303070841,21096.024598533782,1
47,76831.90946985042,11855.07238941988,HighSchool,Married,Salaried,601.6123935753144,67014.66173978295,0
44,61495.46920103921,10972.903780059578,HighSchool,Divorced,Salaried,754.9016559389397,60919.087277217215,0
42,77703.69982367988,-3430.4947246301217,Graduate,Single,Self-Employed,726.2229686963339,77106.4611301156,0
32,36414.7916607594,-1433.88121490505,Graduate,Divorced,Self-Employed,643.7773290433572,35173.94286913492,0
44,29008.69559489516,9484.818702228262,HighSchool,married,Self-Employed,595.8667749215631,35777.74444115887,0
58,7976.319211344142,-6225.783150398829,HighSchool,Divorced,Salaried,686.1679423636474,8613.304854838836,0
53,,,PostGradute,Divorced,Unemployed,625.4966000835439,,0
55,28459.77086096166,11952.450259539952,HighSchool,Single,Salaried,694.4266381406024,27498.866306908814,0
34,4638.693580128087,-18482.94194343169,Graduate,Single,Salaried,625.5473294618687,8553.753221145293,0
30,12462.31109903065,11921.276387476582,PostGradute,Married,Salaried,732.2697783947629,4172.6739657719945,1
38,45593.189022938044,15780.56082873182,HighSchool,Single,Salaried,624.0629184302077,43478.253558666576,0
40,66526.54534548505,-2475.3146903505603,Graduate,Single,Salaried,768.2366742301799,57565.54126421899,0
50,320273.64403170714,62421.04993831442,PostGradute,Married,Self-Employed,659.7528892439841,304962.09780818067,1
23,135237.78022021576,23373.396932010346,HighSchool,Single,Unemployed,719.215281702722,130396.85475925534,0
55,51440.115490143624,16626.448568803626,Graduate,Divorced,Unemployed,622.9949820495066,52905.59778086571,0
38,27344.06549742989,-3182.524916472139,HighSchool,Divorced,Salaried,584.432487399591,28426.4118545863,0
35,50554.43978899272,5538.444214525112,HighSchool,Divorced,Self-Employed,534.6888597821553,46342.45297565738,0
29,77007.63173715463,19577.651200455126,Graduate,Married,Salaried,713.8301919040016,69389.27270849285,0
23,6297.2232243017015,655.0907121273883,PostGradute,Divorced,Salaried,653.4006954988021,-5730.255435621696,0
48,26373.577558486442,-809.40401376211,Graduate,Divorced,Salaried,587.6212274739146,25399.16156981488,0
40,91567.32559190152,-1404.8700194389367,HighSchool,Married,Salaried,715.9101525542928,92678.26788385161,0
27,24211.85851424566,3760.0380367676853,HighSchool,Single,Salaried,707.7997008380413,23543.23292177435,1
27,42416.68481050225,14369.049658400761,Graduate,Divorced,Salaried,719.1192920185267,39872.09211383608,0
36,44308.614126586945,18855.099232944875,HighSchool,Divorced,Self-Employed,583.010698577857,42808.46986300465,1
56,10196.236897517547,3499.964839870574,Graduate,Married,Unemployed,712.3205650522876,7747.878052926186,1
37,22489.30472744652,-4227.583404237212,Graduate,Single,Salaried,669.2020987837772,22339.67892027697,0
24,20361.68020443175,17410.620684398877,Graduate,Married,,721.3811518653788,17318.777887647204,1
37,1327.2977607334806,-11502.921686834663,Graduate,Single,Self-Employed,677.1365582272191,-3233.474122411099,0
37,1224.459563526516,5022.349244789083,HighSchool,Divorced,Self-Employed,658.6507781423819,786.7436121406129,1
13,89099.48060695697,46553.39139302114,HighSchool,married,Self-Employed,712.999261723111,84158.9918735358,0
39,15946.310321501753,7115.51060244937,HighSchool,Single,Salaried,692.5949719092158,24524.8452410581,0
37,36498.72968592603,10505.786295328839,Graduate,Married,Unemployed,704.0882799386517,30645.34323661917,0
46,,,Graduate,Single,Self-Employed,625.5976299674606,,0
58,141239.80180792615,34286.67579789569,Graduate,Married,,641.3795313002761,132894.48508572223,1
51,15007.760910029716,-10449.285137136643,Graduate,Single,Self-Employed,563.3093203876667,12018.958701626023,1
37,28075.85082092952,2106.8513000164003,PostGradute,Married,Unemployed,621.9937965466703,29237.5844754163,0
28,103072.32165577964,22497.252621810065,HighSchool,Single,Self-Employed,689.5196769319484,109108.52066211175,1
65,92236.99354910641,49299.73104648863,HighSchool,Single,Salaried,678.2093908799194,86021.00788829805,0
40,10295.975634528098,5344.0754655862565,HighSchool,Married,Salaried,601.0233945034847,12360.649310899385,0
40,81137.12886243968,23513.437004571908,Graduate,Single,Salaried,714.1172710117546,67518.41246458163,0
39,30641.707324122748,2865.110317411563,HighSchool,Married,Salaried,798.6537642685142,27141.974307996454,0
41,32982.609877689625,6091.906881586751,Graduate,Single,Salaried,604.8637772710678,39109.68508186614,0
38,,,Graduate,Married,Unemployed,639.7059098978065,,0
34,4201.782103666168,11770.69925373282,PostGradute,Divorced,Self-Employed,618.9202287224288,6503.393073529318,0
34,65086.505072571956,2875.006826990788,PostGradute,Divorced,,645.2557121903462,58718.42413829741,0
39,,,HighSchool,Divorced,Unemployed,663.6953000240911,,0
34,28710.525207056566,11373.335042860946,HighSchool,Divorced,Self-Employed,615.1333530706237,35438.88018063414,0
32,65375.6800657519,39068.76100932526,Graduate,Single,Unemployed,636.1540102964083,56306.48125111879,0
41,72517.73494836927,17843.434330542455,HighSchool,Single,Self-Employed,654.3621599296388,79824.56072682975,1
37,8652.721538019974,2049.0533248245592,HighSchool,Married,Unemployed,673.5800983003776,490.364551648765,1
55,47109.30064584235,-5203.137652653113,Graduate,Divorced,Salaried,723.324645249267,42326.326396122684,0
13,7271.759976393737,,HighSchool,married,Salaried,649.2760570667625,2728.586053676123,0
50,69590.49439136748,12733.57525568035,Graduate,Single,Salaried,621.908218240517,64748.664762962886,1
52,53494.705030797195,38884.00043788074,Graduate,Single,Self-Employed,684.8169573849439,46575.45540263696,0
19,156881.6392980162,46527.08057688038,HighSchool,Single,Self-Employed,670.0086439486405,144413.95901565065,0
36,3572.545375426614,-1964.2378240703586,HighSchool,Married,Salaried,640.3586202087636,-2539.81492090282,0
36,2937.3513412418733,-907.314576818362,HighSchool,Married,Salaried,674.2508362413413,6010.751916960882,0
25,16577.314679743202,-8245.590674550556,Graduate,Single,Unemployed,630.8425710637077,14558.658966053139,0
32,15170.63656781916,11547.866646463692,HighSchool,Married,Self-Employed,623.4807990472783,11914.552640930662,0
28,14183.094814786362,-4020.0588330833075,PostGradute,Married,Salaried,555.034142260342,14885.224626957848,0
57,118358.62371081547,50034.375584464324,HighSchool,Married,Self-Employed,633.6038446302211,104967.5149698219,0
49,14353.859428180333,2354.061221403176,HighSchool,Single,Self-Employed,561.873850957473,15168.029176603048,1
52,15869.25878270974,-689.6612397565777,HighSchool,Divorced,,618.0298075582015,14606.94883846802,0
47,71230.61267985805,28110.288816224824,HighSchool,Married,Salaried,678.9740368298661,67353.89289571901,0
28,29868.20494325285,4145.673476060638,HighSchool,Divorced,Salaried,574.74151630822,30970.628450624936,0
34,74964.31991292298,12222.315197712749,Graduate,Divorced,Salaried,640.5077527916817,79433.72396124428,0
44,3380.021938096258,-5644.142416034182,Graduate,Single,Salaried,653.2736833883649,4825.894550965739,1
27,33429.67460518684,6675.737109391659,HighSchool,Single,Unemployed,638.0702897834383,30758.818335903583,0
47,1709.5762468974915,17196.787119951143,HighSchool,Married,Salaried,625.9332586379753,-4289.124503327055,1
37,3235.097575531596,2636.2921852288428,Graduate,Single,,666.2694406776319,-8880.746931413865,0
36,118456.2559072742,51311.39638525163,Graduate,Divorced,Salaried,673.2049600283301,113172.86394772479,0
47,7497.289952322251,-10183.237014913426,HighSchool,Married,,650.0763064269814,824.2587538018015,0
44,38009.314053110495,10120.275166508876,Graduate,Divorced,Salaried,628.7119541098537,23407.531079194236,0
36,26474.57109592807,-4725.982368674049,HighSchool,Single,Unemployed,693.2367966525054,23396.490425635377,1
51,21335.202779726827,-11962.0537296762,Graduate,Single,Unemployed,584.4629969875875,21465.851319549874,0
29,115045.99685044134,24487.746819330616,HighSchool,Married,,684.368927923761,113015.21609059897,0
46,1103.2524677500767,12144.519563219183,HighSchool,Single,Salaried,670.9847195660828,6354.343412385184,1
45,54500.91904163448,22436.206533002958,PostGradute,Married,Salaried,659.9513421906635,56154.433907528,0
36,165377.74897341835,74175.66372956245,HighSchool,Divorced,Self-Employed,649.5052252136678,161621.73667276776,1
43,41068.1430140426,4147.25341809266,Graduate,Married,Salaried,555.5015600543826,31674.38580039721,0
27,,,HighSchool,Married,Salaried,719.3676181005865,,0
49,2683.6419147912025,3685.236513436863,Graduate,Single,Salaried,691.9335524442596,5448.637652024705,0
23,27132.442614864805,14547.01273207469,PostGradute,Single,Self-Employed,601.9304912052847,26007.693559848067,0
34,15065.917327534436,-16558.863638499617,HighSchool,married,Self-Employed,687.9404842507811,13536.875078245212,0
50,65618.92815365702,82.95387851673149,Graduate,married,Salaried,659.4419849761811,62478.43184553571,0
32,198953.8089420841,32209.75819833286,Graduate,Married,Salaried,620.8498985271775,190233.78848602565,0
25,14821.34737918257,10373.786304747031,Graduate,Divorced,Salaried,709.5896858694773,13695.811483045138,0
24,53091.06299150158,-13456.678784467824,Graduate,Married,Self-Employed,628.4580370579565,46205.11305488116,0
46,11038.420756713982,3757.0160901089507,PostGradute,Single,Salaried,717.806329979811,1972.3791831901617,1
27,41658.43710739792,13040.103025033342,HighSchool,Single,Salaried,676.7140182475064,38555.37944467182,0
57,31174.758408616093,17867.476226623075,HighSchool,Divorced,Unemployed,697.8279363212177,29903.43425971166,0
19,178787.05654540577,42447.02865348003,PostGradute,Single,,678.9542686536723,170080.60162551518,0
56,46891.971401886665,19348.61220371466,Graduate,Married,,676.6365393879771,49311.978149703384,0
42,21501.188837645528,-156.5141794386618,HighSchool,Married,Unemployed,660.7615215823216,26079.160900877883,1
39,6057.322178781008,-16654.240380609,Graduate,Married,Salaried,613.6590526472365,5234.342050995743,0
34,8199.343186071814,-638.1040011410091,Graduate,Married,Self-Employed,653.1262861172404,7305.0518442841785,1
43,12765.063757044116,14243.551387057694,HighSchool,Single,Salaried,695.8195422020584,14992.453567045162,0
39,14448.589278068492,20606.093382448234,HighSchool,Single,Self-Employed,685.9629855792808,15858.901711754943,0
51,95061.77471315552,47693.36474604493,Graduate,Married,Salaried,675.0626732430148,88095.89496849108,0
41,41188.17425583972,20884.797520906082,HighSchool,Married,Self-Employed,545.2123343452001,42423.83472374162,1
41,37052.93223927217,8325.828758569067,Graduate,Married,Self-Employed,639.3387940546371,34468.41358256115,1
36,6095.325317064895,-4934.8855690024175,Graduate,Married,Salaried,634.0855389325098,5165.005357710512,0
39,98355.55820775437,16893.101100550542,HighSchool,Single,Self-Employed,594.8371215969194,95605.84927280984,1
43,64153.38059369303,40132.9459789225,HighSchool,Divorced,Salaried,695.1878810568634,59439.87846529209,0
22,3503.334635975815,-8499.021632309781,HighSchool,Married,Salaried,548.7345653445226,3801.530441627042,1
26,61521.84503012271,32202.682619616244,HighSchool,Single,Salaried,691.8317873950656,59933.47431082432,0
47,39212.515030869195,14575.720618491749,Graduate,Married,Salaried,716.4619124701615,41337.78207665678,0
41,4262.937273483413,15207.706116718398,HighSchool,Divorced,Salaried,639.5079130865565,7790.493311185621,0
38,30652.20603033512,144.3615126400673,Graduate,Divorced,Unemployed,646.2830528011159,30454.818112660014,1
40,33149.940920746754,13336.051980837481,HighSchool,Single,Salaried,698.3779617846669,18448.600202508467,1
43,,,HighSchool,Married,Salaried,611.8172673287834,,1
34,145659.8463699748,16239.731699120486,HighSchool,Single,Salaried,683.0388238386229,140366.28369620562,1
32,94847.79041173424,18901.688064427308,HighSchool,Single,Self-Employed,604.1092826161783,93110.04512679942,0
41,55285.219513010896,,HighSchool,Married,Self-Employed,589.1279047190317,47740.83372370011,1
30,31022.311983444284,-1101.9954490528207,HighSchool,Married,Self-Employed,664.7995363324935,18860.816122172608,1
44,26531.4835878422,-7774.045832737376,PostGradute,Married,Self-Employed,648.6656509352732,29235.759462368424,0
22,52630.36671570293,21837.852866115783,Graduate,Single,Unemployed,563.949784441451,43876.21541260299,0
50,39420.37371518962,4958.144767673968,HighSchool,Single,Unemployed,720.7655476209811,43560.20275101921,0
44,3214.8265013563278,6749.742561975365,HighSchool,Married,Self-Employed,629.2641480808178,160.82574724436108,1
42,35923.52109670177,20724.990552045194,HighSchool,Single,Salaried,675.5339959679526,28991.480250107168,1
49,82098.98941840662,17071.755785690035,HighSchool,Single,Self-Employed,730.2591625666576,79742.14981016623,1
56,30738.974756611504,27688.438131011088,HighSchool,Single,Self-Employed,662.3802188139681,32282.90644380286,1
50,2667.7486754224665,2829.190336635614,HighSchool,Married,Self-Employed,713.6646032933545,5317.251352029232,1
21,77154.00534056185,22647.179617134716,HighSchool,Single,Unemployed,606.8472976827509,75804.35710321332,0
27,11242.4866842937,-13040.431112294178,HighSchool,Married,Self-Employed,721.0492676915023,7141.4108138125175,0
33,14962.154537418512,-146.4353762661317,HighSchool,Single,Unemployed,608.7067752008438,6579.49782911161,0
40,8998.597170870082,-2044.3760870770627,HighSchool,Single,Salaried,621.442925618591,6600.345335830991,0
45,20039.93052358571,15989.338409681191,Graduate,Married,Salaried,577.2667294506228,13309.39505732898,0
32,70683.5873908258,37207.51118011052,HighSchool,Single,Salaried,663.4212277457971,69312.1514457817,1
41,36634.52667620214,,HighSchool,Married,Unemployed,681.5463757171462,39174.03939647743,0
32,11463.19173935442,6229.871347669929,Graduate,Single,Unemployed,688.340419269676,11753.51540298071,0
33,105117.12006327439,44921.65761491496,PostGradute,Married,Self-Employed,578.4206870142308,99856.5399879136,0
43,105839.25255399171,65302.26918668281,PostGradute,Single,Self-Employed,668.7488123231516,98995.12703373347,0
30,102234.00900512183,52671.31286089056,Graduate,Single,Self-Employed,670.5991184004355,102024.0549025597,0
26,13642.708320346039,12064.749487157935,HighSchool,Married,Unemployed,680.7385854787964,3808.2292111070656,0
30,30004.644821614653,11486.911122906264,Graduate,Divorced,Unemployed,611.363560671575,22473.657380549794,0
50,209950.78624649753,100324.97668389662,Graduate,Single,Self-Employed,524.73481345779,208586.91344784058,0
30,73923.21860913893,31700.85664856647,HighSchool,Married,Self-Employed,685.3239452001691,63952.26082466365,0
66,1377.1639318440762,-13010.03762880212,Graduate,Married,Salaried,642.708518254853,3963.489897602262,0
44,3371.3793909555257,-3142.6760272493675,PostGradute,Married,Self-Employed,664.0120552854844,6886.760962992352,0
41,31174.654888553145,5698.755795565623,HighSchool,Divorced,Salaried,645.2696481605086,19984.666788217168,0
31,119965.92748268404,,HighSchool,Single,Salaried,661.7251123513439,105296.1417278665,0
47,38685.52930019602,,HighSchool,married,Unemployed,686.8559647094628,43074.824538170724,0
34,34439.0869524446,5420.742431229138,HighSchool,Single,Self-Employed,557.1489145228804,27852.41427854867,1
41,5573.048725830221,-22311.421757400352,HighSchool,Single,,707.051013811964,566.2381907146064,0
65,53469.19715654812,3763.6242782309846,Graduate,Divorced,Salaried,640.892875216479,48191.35655697513,0
39,86327.57253150998,51627.52447079657,Graduate,Married,Salaried,731.3537134238,77158.7836890379,0
51,23935.67309835921,9825.422570488714,HighSchool,Married,Salaried,627.0272292307409,25370.227836830392,0
32,74718.89591691858,13763.217551496022,PostGradute,Married,Salaried,615.9201093706293,65072.76332578845,0
39,166878.25810260492,53594.73060278683,HighSchool,Married,Salaried,642.5830296104541,148705.54255693732,0
57,11393.137155670654,-8283.789889698292,HighSchool,Single,Salaried,674.9993520465921,16605.262883841042,0
33,37046.50388510679,9338.360104768699,Graduate,Married,Salaried,636.2823724168478,29529.624859886593,0
58,16923.368344452694,-2191.3927718347722,Graduate,Single,Salaried,678.6256643812761,12317.106093895409,0
47,78716.6721608737,46472.73258715877,Graduate,Divorced,Salaried,630.6437047470224,78930.12822594229,0
34,43089.342046982245,11793.854803804032,PostGradute,married,Self-Employed,651.7446109005551,41286.09438674119,0
46,50335.725891663795,,Graduate,Single,Salaried,761.8276474522352,53380.64589013227,1
49,79953.13597255331,20045.99161226025,PostGradute,Married,Self-Employed,667.8633431766278,80181.1896988593,0
46,25206.60979608902,4579.287203044866,HighSchool,Single,Self-Employed,671.8748113462988,21679.126077992285,0
24,123308.21063064827,56216.61524548201,Graduate,Single,Salaried,576.3715006405512,122252.39951154595,0
32,38074.39187276906,27444.991478327098,PostGradute,Divorced,Unemployed,717.71437616725,37009.53801809589,1
37,8596.080579465919,6105.698940391712,Graduate,Single,Self-Employed,703.3232542661633,5174.337007040898,0
39,59519.7892248194,4817.882974260924,HighSchool,Married,Self-Employed,614.27754453541,57995.807878421,0
46,78814.99229619774,57357.410340542985,Graduate,Divorced,Salaried,702.3362967185868,68326.93008217539,0
41,19045.577239785514,5682.880229391468,Graduate,Divorced,Self-Employed,666.4900613670011,22262.53689017319,0
26,97308.24902566812,30945.79985245219,HighSchool,Married,Unemployed,652.3207949303286,95963.43051612374,0
43,118299.28230155833,8130.188317587219,PostGradute,Married,Salaried,714.54778231375,112986.11039389958,0
46,16210.69797852322,5594.370738865922,HighSchool,Married,Salaried,624.3850713464635,5808.797955077151,0
45,205284.85611408693,80463.35796537569,HighSchool,married,Salaried,613.8822472160075,200792.6372439748,0
50,7582.5295190252755,-16749.33592189357,PostGradute,Married,Self-Employed,660.3781660168503,9388.866464361303,0
48,11283.31581573379,22303.44870444335,HighSchool,Married,Salaried,676.4114407268816,10604.358290557675,0
44,,,HighSchool,Single,Self-Employed,698.3157943346918,,0
39,112210.95570920662,18598.52285253141,Graduate,Single,Salaried,642.4523524126697,103916.81178721828,0
23,53108.11942673517,6558.88901587422,Graduate,Married,Unemployed,607.5114441704676,48730.3596427978,1
44,8249.88131251519,5485.976080896837,HighSchool,Divorced,Salaried,776.4283858982465,11683.470711365127,0
42,29019.809744493596,13328.689540964953,PostGradute,Divorced,Salaried,595.6702719480519,24985.18904282381,1
42,47764.31677739809,24013.11772371566,Graduate,married,Self-Employed,652.7559061644764,44004.59022454612,0
27,4357.701266682868,3183.6042624290067,Graduate,Married,Salaried,688.9852762273806,3501.849821814535,0
29,107030.27201711366,30784.742975141933,Graduate,Married,Salaried,707.5561307518917,101177.77211015766,0
50,81380.9942226804,34413.34709984685,Graduate,Divorced,Salaried,621.6419910626141,74222.8849304146,0
39,35180.76640409181,20537.370498062526,HighSchool,Married,Self-Employed,556.2541152796148,32570.73086449523,0
46,170754.59615250438,28994.166646408627,HighSchool,Single,Unemployed,620.4867413268664,163933.43607438492,0
40,27043.71135146974,18591.496205410287,Graduate,Married,Unemployed,693.0661255106943,21167.50278489027,0
40,207104.2688225587,44132.29936589087,Graduate,Divorced,Salaried,681.8748240747619,195921.20229502095,0
49,55118.96858173445,47321.92159023002,HighSchool,Single,Salaried,683.5061179444037,62017.94118825323,0
34,50347.88547467605,3509.5808951041763,Graduate,Divorced,Self-Employed,685.5832043037187,47514.769499918526,0
40,9073.389785331738,6388.116111382413,Graduate,Single,Self-Employed,717.0042116340254,3967.6050717552544,0
35,106822.93120440278,-685.3474913657374,HighSchool,Married,Salaried,611.2055777352605,96244.72555771838,1
35,27886.22656751126,12569.877811647893,HighSchool,Married,Salaried,590.1051002136198,20165.93987897224,1
36,8850.78722413422,-1734.9133849674786,HighSchool,Married,Salaried,668.5240122631878,16543.83067128879,0
42,634.3834561467812,19506.89357096462,Graduate,Married,Self-Employed,597.5737655215905,5642.776231921171,0
35,41021.27208569378,2666.8717463421553,HighSchool,Divorced,Salaried,586.9542325257497,32522.083144288023,1
84,37475.25573292516,-6261.988732060961,HighSchool,Married,Unemployed,711.1979954953568,36670.024417970104,1
31,63532.9922373547,9348.125876320953,Graduate,Single,Salaried,662.5179908537907,66480.52291900151,0
38,110481.18028677141,32505.145776486654,Graduate,Married,Salaried,651.4246574522543,104754.7807153955,1
35,4136.8400090274745,8121.002656752429,HighSchool,Single,Salaried,652.4636998382657,1471.9279949364236,0
54,65744.56468802963,10479.205743411952,HighSchool,Single,Salaried,644.6930495087668,73661.83469601991,0
41,10376.549707763457,4160.700474984439,Graduate,Single,Salaried,710.8620322663287,330.9981040810162,0
50,97658.79262842791,9752.838914793017,PostGradute,Divorced,Salaried,574.2692047402109,105938.75686365728,0
25,85480.46073055023,6461.752652842904,PostGradute,Married,Salaried,572.1988209399791,81506.43373830523,1
42,38912.79171495503,27727.770950659084,Graduate,Married,Salaried,603.1809240706045,43419.30278067986,0
48,61935.59716560313,19901.68758151317,HighSchool,Single,Salaried,664.4580823869976,52835.75141091134,0
40,18869.407530569824,-5531.153910691197,HighSchool,Single,,740.2671869939244,14298.015663794778,0
50,31854.21433947308,11237.151426315855,HighSchool,married,Self-Employed,693.4541995752636,24861.71990890042,0
34,86196.69529794813,42283.83779053927,HighSchool,Married,Self-Employed,679.6221357112048,81381.70463800509,0
54,30741.31592120413,14713.404589874752,Graduate,Divorced,Salaried,646.0066534357737,30742.880825687724,1
62,22142.639809327815,-5123.7099107414,HighSchool,Single,Salaried,583.3735043002034,26369.517801874536,0
36,34081.927704243215,10267.034859168714,HighSchool,Single,Salaried,675.7494912043583,23820.553327187205,0
35,88085.5497633712,-3519.1905618683777,PostGradute,Divorced,Self-Employed,751.2983532917566,84465.69196391308,1
54,20414.057023216683,-3307.3003208031823,HighSchool,Married,Salaried,637.9971172245736,23867.898511802392,0
55,9543.59594706478,-1589.0684888472024,HighSchool,Single,Salaried,621.9663317623033,14477.346005533193,1
34,62242.17408676418,35922.75361694383,HighSchool,Single,Self-Employed,638.2378401804854,56927.468974308824,0
35,87428.7386642449,32112.53936362497,Graduate,Divorced,Salaried,679.987556924621,80916.92074421709,0
37,5303.45380490442,-13362.356590547874,Graduate,Married,Salaried,655.5865092625966,4578.158415483464,0
26,13713.560915406764,-6533.080523949844,HighSchool,Married,Salaried,695.5007055557361,13958.146391687711,1
30,7655.926703041757,4438.728154197617,Graduate,Single,Self-Employed,648.3274562875088,13786.11942601423,0
29,21381.04307780281,4795.831850410428,Graduate,Single,Self-Employed,637.9494185177109,14261.512786627602,0
32,29923.767396010608,7179.443427458192,Graduate,married,Salaried,661.4502989977123,24496.310408177327,0
39,69080.53472419114,24610.879029163356,PostGradute,Single,Salaried,623.0173911584661,58969.45143475442,0
42,52655.31627677508,25113.673947861218,Graduate,Married,Self-Employed,737.0382470722319,52161.320888128044,0
55,48501.53076744655,6918.540154533016,Graduate,Divorced,Salaried,691.1557199058308,51583.295190381126,1
30,21722.16857034855,3509.8883179548066,HighSchool,Single,Self-Employed,595.0150706297169,13531.226369979722,1
